FACTORY_NAME,PRODUCT_NAME,PRODUCT_TYPE,LOT,DEFECT_DATE,DEFECT_TYPE,DEFECT_RATE
공장 C,MLCC_07,X5R,5dd67010-11dd-4892-8be9-eb7ce2849a3a,2025-09-12,전극손상,0.0216
공장 C,MLCC_04,X5R,437c67bc-7f9e-4178-aac8-9ef05ab6948f,2025-09-16,박리,0.0254
공장 A,MLCC_04,C0G,b4f23e87-5f6a-44e7-ae10-9f59c8c91d08,2025-09-15,단락,0.0155
공장 B,MLCC_07,X5R,c89b6a7c-ab1b-4ba0-90f8-793b8f76eb17,2025-08-19,단락,0.0189
공장 C,MLCC_10,X7R,ac8dc3d9-0a6d-443e-a19c-3dd3143cd38a,2025-09-28,전극손상,0.0235
공장 C,MLCC_08,X7R,8bbea94e-d6fa-4015-b5a4-f35ac6f25059,2025-08-21,전극손상,0.0366
공장 B,MLCC_08,X7R,b2c03233-8de8-4a17-b575-5f44d7181d8b,2025-09-06,크랙,0.0439
공장 A,MLCC_07,X7R,5b1f4f28-ac00-4ef4-8f78-13d5d1332731,2025-08-27,전극손상,0.0028
공장 B,MLCC_05,C0G,b41c298c-a805-4f6a-9c25-a7ca4bb7ee76,2025-09-28,단락,0.0299
공장 B,MLCC_06,C0G,6f298ae6-787d-4d7a-be0e-3c2b76ad4b75,2025-09-20,단락,0.0487
공장 C,MLCC_07,X5R,c2aaafe2-893d-472e-bbb7-df7209cf3d18,2025-08-23,전극손상,0.0159
공장 C,MLCC_03,X5R,fc28f977-b2ff-4f91-ba67-45091508114e,2025-08-28,박리,0.0484
공장 C,MLCC_06,X7R,b5be8752-6dd3-4f54-8492-8ab02649faea,2025-08-20,박리,0.0374
공장 A,MLCC_05,X7R,a6ca6ca9-ef03-4a6c-b052-e2d916a9e81f,2025-08-21,크랙,0.0158
공장 A,MLCC_05,X7R,d4f4256d-1fe7-4c21-93d3-4e35e8420bc9,2025-09-04,치핑,0.0099
공장 C,MLCC_06,X5R,578f9bf0-37f1-40d6-9363-8ced75ac350e,2025-08-27,전극손상,0.0276
공장 A,MLCC_08,X7R,c9bc6dee-1c94-4c6c-bcc1-01582f96128e,2025-08-18,크랙,0.0358
공장 C,MLCC_02,X5R,6773f39a-9d0d-43da-bac3-e9dfd9baed4c,2025-08-29,단락,0.0142
공장 B,MLCC_10,C0G,bf80f75f-d38c-4ed9-bb80-e75c1bd64cc5,2025-09-04,단락,0.0305
공장 C,MLCC_04,C0G,4442613d-f180-477b-be22-8553725bc9ee,2025-09-19,치핑,0.0382
공장 A,MLCC_06,C0G,54303688-0cd9-456b-9817-5c000b55acad,2025-09-14,단락,0.0094
공장 A,MLCC_01,X7R,1510277b-a615-40a6-9ce5-73124e7be93c,2025-09-09,크랙,0.0352
공장 C,MLCC_07,X5R,66cf2c35-db78-4ad4-88e8-4b16481bb9aa,2025-09-15,단락,0.007
공장 C,MLCC_10,C0G,1df9578d-67e7-499b-9713-4c9b11799574,2025-09-11,단락,0.0144
공장 A,MLCC_09,C0G,e8936e2f-864f-423f-bf53-b8f5925250a4,2025-09-06,전극손상,0.0115
공장 A,MLCC_04,X7R,ceed95ef-c5d4-4111-acde-92627727677d,2025-09-27,단락,0.0354
공장 A,MLCC_07,C0G,61ceaaa9-c244-4425-afe1-a5c525efb960,2025-09-06,치핑,0.0246
공장 B,MLCC_04,C0G,953dcf48-214b-4947-b0d0-970a4fe12f31,2025-08-24,치핑,0.0393
공장 B,MLCC_03,X5R,f5d8b6df-a4a5-4aed-9245-de558f0f266e,2025-08-26,단락,0.0485
공장 C,MLCC_07,C0G,059337a8-14c7-40d6-b73b-e26c9094407f,2025-09-06,치핑,0.0356
공장 A,MLCC_01,X7R,77447fa2-897a-4084-ac1c-e966ba03f8c8,2025-09-05,전극손상,0.0257
공장 A,MLCC_06,X5R,2935820b-5840-4813-b903-101be496c758,2025-08-24,치핑,0.0477
공장 A,MLCC_10,X7R,5522a9b0-da13-4657-9281-e7195fb08e3b,2025-09-10,박리,0.0316
공장 B,MLCC_02,X7R,d2c158e3-b62b-4e41-983c-229aa74bfbfd,2025-09-03,단락,0.04
공장 B,MLCC_07,X7R,cc987fd4-c80c-4a91-bbf7-e8a613491597,2025-09-01,치핑,0.0427
공장 C,MLCC_07,X7R,470d752d-1df9-4e35-807e-42e3622dcca0,2025-09-27,크랙,0.0131
공장 A,MLCC_08,C0G,3919a9a3-e2c6-4742-8386-3f00f55e3cb9,2025-09-28,박리,0.0151
공장 C,MLCC_05,C0G,59bf607d-9c51-4850-87ea-ebb42df67a44,2025-09-21,단락,0.0221
공장 B,MLCC_05,X7R,c610136c-03a5-4bb2-961e-6e79ebd69268,2025-08-29,단락,0.015
공장 C,MLCC_09,X5R,b5702b6c-37e6-4416-afa3-8e07db6d9015,2025-08-25,전극손상,0.0045
공장 A,MLCC_07,C0G,68eb34b5-3970-4b2e-92e8-bac2488daeae,2025-08-18,박리,0.0339
공장 B,MLCC_07,X7R,fa85c5c6-ba2b-4bcd-8833-876ea229572b,2025-09-04,치핑,0.0395
공장 A,MLCC_08,X5R,4acec1bd-d1d4-478a-9ee0-bcb041a98f76,2025-08-23,크랙,0.0458
공장 B,MLCC_08,X5R,44b1ef8c-b2cf-4096-9394-51502cc2b2a9,2025-08-20,전극손상,0.0489
공장 B,MLCC_02,X5R,aae6f6c7-b024-4d60-a5c0-e79cef77ffbf,2025-09-24,전극손상,0.049
공장 A,MLCC_09,X5R,85167b72-2484-4694-ae34-201cf4e9a720,2025-08-24,크랙,0.0295
공장 C,MLCC_01,C0G,c3e331b3-0207-4288-8023-af783456bc8a,2025-09-20,박리,0.0046
공장 B,MLCC_03,X5R,68ace703-b91b-48ef-a0e8-f0ee1f703558,2025-09-20,단락,0.0373
공장 B,MLCC_02,X5R,c3bd905d-c5c2-40e1-a2b8-b00d2b629a96,2025-08-26,크랙,0.0306
공장 C,MLCC_07,C0G,29fe5acc-a4c8-4c54-9b2c-333216f9197b,2025-09-14,박리,0.0156
공장 C,MLCC_06,X7R,e0444bfc-37d6-4cd6-a366-9894c06bd770,2025-09-09,크랙,0.0141
공장 B,MLCC_02,X7R,21fa8b83-6cd7-4bfe-99bb-2a6484ed9289,2025-09-17,치핑,0.0341
공장 B,MLCC_01,C0G,c13b3b53-594a-447c-9662-16a66d64729b,2025-09-04,치핑,0.0143
공장 A,MLCC_02,C0G,4e7f032b-97a9-4b99-af09-5280234e271e,2025-09-12,치핑,0.0062
공장 A,MLCC_10,X7R,9510d86b-31f5-4a38-a3fe-750e5fc34676,2025-09-18,치핑,0.0371
공장 C,MLCC_05,X5R,a137420d-d551-40df-8a5b-4d2ca5cc19b9,2025-09-19,박리,0.0354
공장 A,MLCC_09,C0G,5e1b265b-eca8-4779-a542-5b17ffd2f1b3,2025-09-03,단락,0.0199
공장 A,MLCC_07,C0G,1e262dc7-5bfd-4a7f-b3fe-0f91e9bfbd75,2025-09-15,박리,0.047
공장 A,MLCC_10,C0G,81dd912a-bb58-442d-9fb9-26801a6f1be1,2025-09-15,크랙,0.0372
공장 B,MLCC_06,C0G,041f1e0f-3b03-4e0d-88de-69c81f4894a9,2025-08-25,크랙,0.0014
공장 B,MLCC_06,X7R,81b2a9f8-4497-4132-892a-3d0a408f9271,2025-08-18,박리,0.0377
공장 C,MLCC_09,X7R,54fffdd7-f425-4cf7-9d40-91249a9a2382,2025-09-12,박리,0.0223
공장 C,MLCC_09,X5R,3eb8bbed-55df-439d-a69a-15aa5f358612,2025-08-26,치핑,0.0299
